4,258734.46875,0,67585
4,258733.21875,0,67585
4,258735.1875,0,67585
4,258734.15625,0,67585
4,258737.375,0,67585
4,258732.765625,0,67585
4,258733.625,0,67585
4,258733.28125,0,67585
4,258731.625,0,67585
4,258730.34375,0,67585
4,258728.859375,0,67585
4,258730.46875,0,67585
4,258728.21875,0,67585
4,258729.5,0,67585
4,258726.28125,0,67585
4,258730.3125,0,67585
4,258729.8125,0,67585
4,258729.90625,0,67585
4,258733.8125,0,67585
4,258735.625,0,67585
4,258733.65625,0,67585
4,258733.21875,0,67585
4,258734.53125,0,67585
4,258735.53125,0,67585
4,258733.28125,0,67585
4,258740.140625,0,67585
4,258734.78125,0,67585
4,258731.59375,0,67585
4,258730.0,0,67585
4,258728.59375,0,67585
4,258728.8125,0,67585
4,258729.296875,0,67585
4,258724.03125,0,67585
4,258725.484375,0,67585
4,258724.34375,0,67585
4,258722.03125,0,67585
4,258723.75,0,67585
4,258725.875,0,65536
4,258734.375,0,67585
4,258743.515625,0,67585
4,258732.796875,0,67585
4,258724.71875,0,67585
4,258741.46875,0,67585
4,258739.21875,0,67585
4,258736.9375,0,67585
4,258730.21875,0,67585
4,258738.65625,0,67585
4,258734.0,0,67585
4,258731.0,0,67585
4,258732.1875,0,67585
4,258732.125,0,67585
4,258729.421875,0,67585
4,258730.84375,0,67585
4,258726.8125,0,67585
4,258726.40625,0,67585
4,258730.625,0,67585
4,258728.15625,0,67585
4,258730.125,0,67585
4,258730.0,0,67585
4,258732.515625,0,67585
4,258737.8125,0,67585
4,258734.0625,0,67585
4,258707.5,0,67585
4,258732.453125,0,67585
4,258731.0,0,67585
4,258734.9375,0,67585
4,258734.1875,0,67585
4,258734.09375,0,67585
4,258731.59375,0,67585
4,258731.625,0,67585
4,258729.203125,0,67585
4,258733.046875,0,67585
4,258728.375,0,67585
4,258729.296875,0,67585
4,258729.015625,0,67585
4,258733.078125,0,67585
4,258729.96875,0,67585
4,258731.0625,0,67585
4,258737.65625,0,67585
4,258717.34375,0,67585
4,258733.078125,0,67585
4,258735.78125,0,67585
4,258737.4375,0,67585
4,258733.90625,0,67585
4,258734.1875,0,67585
4,258731.625,0,67585
4,258730.25,0,67585
4,258733.8125,0,67585
4,258732.53125,0,67585
4,258731.5625,0,67585
4,258732.578125,0,67585
4,258732.765625,0,67585
4,258727.8125,0,67585
4,258731.1875,0,67585
4,258732.40625,0,67585
4,258728.375,0,67585
4,258731.34375,0,67585
4,258730.15625,0,67585
4,258733.90625,0,67585
4,258730.6875,0,67585
4,258732.765625,0,67585
4,258735.6875,0,67585
4,258737.34375,0,67585
4,258737.65625,0,67585
4,258732.40625,0,67585
4,258736.421875,0,67585
4,258734.90625,0,67585
4,258733.4375,0,67585
4,258731.5,0,67585
4,258730.125,0,67585
4,258734.625,0,67585
4,258730.90625,0,67585
4,258728.0625,0,67585
4,258731.8125,0,67585
4,258721.359375,0,67585
4,258731.5625,0,67585
4,258742.375,0,67585
4,258728.890625,0,67585
4,258732.03125,0,67585
4,258731.96875,0,67585
4,258733.15625,0,67585
4,258731.375,0,67585
4,258734.53125,0,67585
4,258733.9375,0,67585
4,258732.515625,0,67585
4,258736.65625,0,67585
4,258731.625,0,67585
4,258730.6875,0,67585
4,258730.375,0,67585
4,258732.46875,0,67585
4,258732.3125,0,67585
4,258734.125,0,67585
4,258731.0625,0,67585
4,258730.96875,0,67585
4,258729.78125,0,67585
4,258730.96875,0,67585
4,258728.4375,0,67585
4,258711.4375,0,67585
4,258734.1875,0,67585
4,258771.78125,0,67585
4,258740.109375,0,67585
4,258727.03125,0,67585
4,258735.0,0,67585
4,258733.90625,0,67585
4,258735.625,0,67585
4,258736.015625,0,67585
4,258732.390625,0,67585
4,258733.84375,0,67585
4,258733.78125,0,67585
4,258731.375,0,67585
4,258733.09375,0,67585
4,258729.65625,0,67585
4,258731.0625,0,67585
4,258728.75,0,67585
4,258774.71875,0,67585
4,258728.375,0,67585
4,258730.53125,0,67585
4,258738.5,0,67585
4,258730.53125,0,67585
4,258732.40625,0,67585
4,258743.546875,0,67585
4,258731.0,0,67585
4,258732.953125,0,67585
4,258735.78125,0,67585
4,258720.03125,0,67585
4,258733.125,0,67585
4,258735.25,0,67585
4,258730.625,0,67585
4,258735.0625,0,67585
4,258733.015625,0,67585
4,258730.09375,0,67585
4,258730.03125,0,67585
4,258729.203125,0,67585
4,258732.875,0,67585
4,258731.0625,0,67585
4,258731.40625,0,67585
4,258731.5625,0,67585
4,258729.84375,0,67585
4,258733.375,0,67585
4,258720.5,0,67585
4,258733.8125,0,67585
4,258729.65625,0,67585
4,258733.3125,0,67585
4,258707.453125,0,67585
4,258734.28125,0,67585
4,258734.5625,0,67585
4,258733.046875,0,67585
4,258733.90625,0,67585
4,258732.671875,0,67585
4,258732.875,0,67585
4,258733.09375,0,67585
4,258732.875,0,67585
4,258729.109375,0,67585
4,258730.75,0,67585
4,258729.296875,0,67585
4,258731.96875,0,67585
4,258729.171875,0,67585
4,258730.28125,0,67585
4,258731.03125,0,67585
4,258772.3125,0,67585
4,258730.40625,0,67585
4,258730.4375,0,67585
4,258731.65625,0,67585
4,258733.4375,0,67585
4,258725.203125,0,67585
4,258731.5625,0,67585
4,258731.28125,0,67585
4,258727.09375,0,67585
4,258733.3125,0,67585
4,258730.15625,0,67585
4,258733.375,0,67585
4,258730.34375,0,67585
4,258730.71875,0,67585
4,258732.3125,0,67585
4,258729.28125,0,67585
4,258730.03125,0,67585
4,258733.28125,0,67585
4,258731.96875,0,67585
4,258732.03125,0,67585
4,258735.625,0,67585
4,258739.703125,0,67585
4,258730.625,0,67585
4,258741.03125,0,67585
4,258737.15625,0,67585
4,258735.34375,0,67585
4,258734.125,0,67585
4,258731.65625,0,67585
4,258733.6875,0,67585
4,258731.1875,0,67585
4,258732.796875,0,67585
4,258728.953125,0,67585
4,258730.75,0,67585
4,258729.875,0,67585
4,258730.5625,0,67585
4,258731.625,0,67585
4,258739.03125,0,67585
4,258729.78125,0,67585
4,258737.15625,0,67585
4,258718.9375,0,67585
4,258730.125,0,67585
4,258737.40625,0,67585
4,258741.53125,0,67585
4,258730.28125,0,67585
4,258730.125,0,67585
4,258730.6875,0,67585
4,258734.1875,0,67585
4,258709.59375,0,67585
4,258730.15625,0,67585
4,258732.359375,0,67585
4,258712.9375,0,67585
4,258733.046875,0,67585
4,258728.921875,0,67585
4,258730.6875,0,67585
4,258729.84375,0,67585
4,258729.046875,0,67585
4,258738.0625,0,67585
4,258733.375,0,67585
4,258726.75,0,67585
4,258728.890625,0,67585
4,258738.84375,0,67585
4,258732.09375,0,67585
4,258709.46875,0,67585
4,258732.53125,0,67585
4,258734.09375,0,67585
4,258740.109375,0,67585
4,258734.375,0,67585
4,258734.125,0,67585
4,258733.015625,0,67585
4,258733.0,0,67585
4,258730.5625,0,67585
4,258732.46875,0,67585
4,258728.0625,0,67585
4,258728.46875,0,67585
4,258731.125,0,67585
4,258731.46875,0,67585
4,258732.359375,0,67585
